file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\Registration.java,io.papermc.testplugin.brigtests.Registration,registerViaOnEnable/1[io.papermc.testplugin.brigtests.JavaPlugin],false,36,2,2,0,2,1,2,4,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\Registration.java,io.papermc.testplugin.brigtests.Registration,registerViaBootstrap/1[io.papermc.testplugin.brigtests.BootstrapContext],false,161,5,0,0,0,1,22,25,3,8,1,22,0,0,0,0,0,0,10,2,3,0,2,0,0,5,12,9,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\Registration.java,io.papermc.testplugin.brigtests.Registration,registerViaLifecycleEvents/1[io.papermc.testplugin.brigtests.JavaPlugin],false,41,7,1,1,0,2,30,69,10,17,1,30,0,0,0,1,0,0,24,1,5,1,3,1,0,12,33,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\Registration.java,io.papermc.testplugin.brigtests.Registration,registerLegacyCommands/1[io.papermc.testplugin.brigtests.JavaPlugin],false,141,2,1,1,0,1,9,20,1,1,1,9,0,0,0,0,0,0,11,0,0,0,1,2,0,1,14,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\TrimPatternKeys.java,io.papermc.paper.registry.keys.TrimPatternKeys,create/1[io.papermc.paper.registry.keys.Key],false,165,5,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,true
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\TrimPatternKeys.java,io.papermc.paper.registry.keys.TrimPatternKeys,TrimPatternKeys/0,true,155,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\InstrumentKeys.java,io.papermc.paper.registry.keys.InstrumentKeys,InstrumentKeys/0,true,85,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\InstrumentKeys.java,io.papermc.paper.registry.keys.InstrumentKeys,create/1[io.papermc.paper.registry.keys.Key],false,88,4,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\example\ComponentCommandExceptionType.java,io.papermc.testplugin.brigtests.example.ComponentCommandExceptionType,createWithContext/1[io.papermc.testplugin.brigtests.example.ImmutableStringReader],false,22,2,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\test-plugin\src\main\java\io\papermc\testplugin\brigtests\example\ComponentCommandExceptionType.java,io.papermc.testplugin.brigtests.example.ComponentCommandExceptionType,ComponentCommandExceptionType/1[io.papermc.testplugin.brigtests.example.Component],true,14,1,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
